0.00;0.00;0.00;18.00;46.80;82.00
0.00;0.00;0.00;18.00;50.40;81.46
0.00;0.00;0.00;18.00;54.00;80.38
0.00;0.00;0.00;18.00;57.60;79.31
0.00;0.00;0.00;21.60;0.00;76.08
0.00;0.00;0.00;21.60;3.60;79.38
0.00;0.00;0.00;21.60;7.20;79.00
0.00;0.00;0.00;21.60;10.80;80.15
0.00;0.00;0.00;21.60;14.40;79.92
0.00;0.00;0.00;21.60;18.00;80.31
0.00;0.00;0.00;21.60;21.60;81.23
0.00;0.00;0.00;21.60;25.20;81.38
0.00;0.00;0.00;21.60;28.80;81.85
0.00;0.00;0.00;21.60;32.40;81.69
0.00;0.00;0.00;21.60;36.00;82.54
0.00;0.00;0.00;21.60;39.60;81.46
0.00;0.00;0.00;21.60;43.20;82.23
0.00;0.00;0.00;21.60;46.80;81.46
0.00;0.00;0.00;21.60;50.40;81.54
0.00;0.00;0.00;21.60;54.00;80.31
0.00;0.00;0.00;21.60;57.60;79.85
0.00;0.00;0.00;25.20;0.00;74.38
0.00;0.00;0.00;25.20;3.60;75.69
0.00;0.00;0.00;25.20;7.20;75.85
0.00;0.00;0.00;25.20;10.80;76.85
0.00;0.00;0.00;25.20;14.40;77.85
0.00;0.00;0.00;25.20;18.00;78.38
0.00;0.00;0.00;25.20;21.60;79.38
0.00;0.00;0.00;25.20;25.20;80.31
0.00;0.00;0.00;25.20;28.80;80.31
0.00;0.00;0.00;25.20;32.40;81.38
0.00;0.00;0.00;25.20;36.00;81.38
0.00;0.00;0.00;25.20;39.60;81.08
0.00;0.00;0.00;25.20;43.20;81.00
0.00;0.00;0.00;25.20;46.80;81.08
0.00;0.00;0.00;25.20;50.40;79.92
0.00;0.00;0.00;25.20;54.00;80.46
0.00;0.00;0.00;25.20;57.60;79.85
0.00;0.00;0.00;28.80;0.00;71.23
0.00;0.00;0.00;28.80;3.60;72.46
0.00;0.00;0.00;28.80;7.20;75.00
0.00;0.00;0.00;28.80;10.80;75.38
0.00;0.00;0.00;28.80;14.40;77.08
0.00;0.00;0.00;28.80;18.00;78.62
0.00;0.00;0.00;28.80;21.60;79.92
0.00;0.00;0.00;28.80;25.20;80.08
0.00;0.00;0.00;28.80;28.80;79.77
0.00;0.00;0.00;28.80;32.40;81.15
0.00;0.00;0.00;28.80;36.00;81.31
0.00;0.00;0.00;28.80;39.60;80.92
0.00;0.00;0.00;28.80;43.20;81.62
0.00;0.00;0.00;28.80;46.80;80.85
0.00;0.00;0.00;28.80;50.40;79.85
0.00;0.00;0.00;28.80;54.00;80.15
0.00;0.00;0.00;28.80;57.60;80.08
0.00;0.00;0.00;32.40;0.00;66.08
0.00;0.00;0.00;32.40;3.60;66.92
0.00;0.00;0.00;32.40;7.20;68.23
0.00;0.00;0.00;32.40;10.80;70.08
0.00;0.00;0.00;32.40;14.40;71.54
0.00;0.00;0.00;32.40;18.00;72.38
0.00;0.00;0.00;32.40;21.60;73.00
0.00;0.00;0.00;32.40;25.20;75.00
0.00;0.00;0.00;32.40;28.80;75.85
0.00;0.00;0.00;32.40;32.40;76.08
0.00;0.00;0.00;32.40;36.00;76.77
0.00;0.00;0.00;32.40;39.60;77.54
0.00;0.00;0.00;32.40;43.20;76.62
0.00;0.00;0.00;32.40;46.80;78.00
0.00;0.00;0.00;32.40;50.40;77.38
0.00;0.00;0.00;32.40;54.00;77.85
0.00;0.00;0.00;32.40;57.60;77.38
0.00;0.00;0.00;36.00;0.00;57.46
0.00;0.00;0.00;36.00;3.60;60.15
0.00;0.00;0.00;36.00;7.20;64.00
0.00;0.00;0.00;36.00;10.80;66.15
0.00;0.00;0.00;36.00;14.40;68.38
0.00;0.00;0.00;36.00;18.00;70.00
0.00;0.00;0.00;36.00;21.60;71.69
0.00;0.00;0.00;36.00;25.20;72.62
0.00;0.00;0.00;36.00;28.80;73.23
0.00;0.00;0.00;36.00;32.40;74.69
0.00;0.00;0.00;36.00;36.00;75.31
0.00;0.00;0.00;36.00;39.60;75.77
0.00;0.00;0.00;36.00;43.20;76.23
0.00;0.00;0.00;36.00;46.80;76.00
0.00;0.00;0.00;36.00;50.40;75.08
0.00;0.00;0.00;36.00;54.00;76.38
0.00;0.00;0.00;36.00;57.60;76.15
0.00;0.00;0.00;39.60;0.00;56.85
0.00;0.00;0.00;39.60;3.60;58.08
0.00;0.00;0.00;39.60;7.20;60.15
0.00;0.00;0.00;39.60;10.80;62.08
0.00;0.00;0.00;39.60;14.40;63.62
0.00;0.00;0.00;39.60;18.00;65.92
0.00;0.00;0.00;39.60;21.60;67.62
0.00;0.00;0.00;39.60;25.20;67.92
0.00;0.00;0.00;39.60;28.80;69.85
0.00;0.00;0.00;39.60;32.40;71.23
0.00;0.00;0.00;39.60;36.00;72.38
0.00;0.00;0.00;39.60;39.60;73.08
0.00;0.00;0.00;39.60;43.20;74.31
0.00;0.00;0.00;39.60;46.80;73.31
0.00;0.00;0.00;39.60;50.40;74.23
0.00;0.00;0.00;39.60;54.00;73.08
0.00;0.00;0.00;39.60;57.60;74.38
0.00;0.00;0.00;43.20;0.00;49.38
0.00;0.00;0.00;43.20;3.60;51.38
0.00;0.00;0.00;43.20;7.20;53.31
0.00;0.00;0.00;43.20;10.80;55.08
0.00;0.00;0.00;43.20;14.40;58.77
0.00;0.00;0.00;43.20;18.00;61.00
0.00;0.00;0.00;43.20;21.60;62.85
0.00;0.00;0.00;43.20;25.20;65.62
0.00;0.00;0.00;43.20;28.80;67.08
0.00;0.00;0.00;43.20;32.40;68.00
0.00;0.00;0.00;43.20;36.00;68.85
0.00;0.00;0.00;43.20;39.60;70.00
0.00;0.00;0.00;43.20;43.20;71.46
0.00;0.00;0.00;43.20;46.80;70.54
0.00;0.00;0.00;43.20;50.40;71.15
0.00;0.00;0.00;43.20;54.00;71.62
0.00;0.00;0.00;43.20;57.60;72.38
0.00;0.00;0.00;46.80;0.00;34.00
0.00;0.00;0.00;46.80;3.60;39.31
0.00;0.00;0.00;46.80;7.20;43.46
0.00;0.00;0.00;46.80;10.80;48.23
0.00;0.00;0.00;46.80;14.40;51.46
0.00;0.00;0.00;46.80;18.00;54.00
0.00;0.00;0.00;46.80;21.60;57.54
0.00;0.00;0.00;46.80;25.20;59.54
0.00;0.00;0.00;46.80;28.80;62.08
0.00;0.00;0.00;46.80;32.40;63.62
0.00;0.00;0.00;46.80;36.00;64.46
0.00;0.00;0.00;46.80;39.60;66.15
0.00;0.00;0.00;46.80;43.20;66.92
0.00;0.00;0.00;46.80;46.80;67.31
0.00;0.00;0.00;46.80;50.40;68.15
0.00;0.00;0.00;46.80;54.00;68.77
0.00;0.00;0.00;46.80;57.60;68.77
0.00;0.00;0.00;50.40;0.00;23.92
0.00;0.00;0.00;50.40;3.60;30.15
0.00;0.00;0.00;50.40;7.20;33.85
0.00;0.00;0.00;50.40;10.80;39.46
0.00;0.00;0.00;50.40;14.40;43.23
0.00;0.00;0.00;50.40;18.00;47.62
0.00;0.00;0.00;50.40;21.60;50.69
0.00;0.00;0.00;50.40;25.20;53.23
0.00;0.00;0.00;50.40;28.80;56.00
0.00;0.00;0.00;50.40;32.40;58.00
0.00;0.00;0.00;50.40;36.00;59.77
0.00;0.00;0.00;50.40;39.60;60.38
0.00;0.00;0.00;50.40;43.20;62.00
0.00;0.00;0.00;50.40;46.80;63.69
0.00;0.00;0.00;50.40;50.40;64.31
0.00;0.00;0.00;50.40;54.00;64.54
0.00;0.00;0.00;50.40;57.60;65.38
0.00;0.00;0.00;54.00;0.00;17.54
0.00;0.00;0.00;54.00;3.60;21.38
0.00;0.00;0.00;54.00;7.20;25.31
0.00;0.00;0.00;54.00;10.80;30.15
0.00;0.00;0.00;54.00;14.40;34.31
0.00;0.00;0.00;54.00;18.00;38.92
0.00;0.00;0.00;54.00;21.60;42.15
0.00;0.00;0.00;54.00;25.20;45.15
0.00;0.00;0.00;54.00;28.80;48.92
0.00;0.00;0.00;54.00;32.40;52.00
0.00;0.00;0.00;54.00;36.00;53.62
0.00;0.00;0.00;54.00;39.60;55.62
0.00;0.00;0.00;54.00;43.20;56.69
0.00;0.00;0.00;54.00;46.80;58.38
0.00;0.00;0.00;54.00;50.40;59.92
0.00;0.00;0.00;54.00;54.00;60.62
0.00;0.00;0.00;54.00;57.60;61.54
0.00;0.00;0.00;57.60;0.00;11.08
0.00;0.00;0.00;57.60;3.60;15.85
0.00;0.00;0.00;57.60;7.20;18.00
0.00;0.00;0.00;57.60;10.80;22.23
0.00;0.00;0.00;57.60;14.40;25.38
0.00;0.00;0.00;57.60;18.00;30.00
0.00;0.00;0.00;57.60;21.60;32.69
0.00;0.00;0.00;57.60;25.20;36.77
0.00;0.00;0.00;57.60;28.80;40.62
0.00;0.00;0.00;57.60;32.40;43.23
0.00;0.00;0.00;57.60;36.00;46.08
0.00;0.00;0.00;57.60;39.60;48.54
0.00;0.00;0.00;57.60;43.20;50.92
0.00;0.00;0.00;57.60;46.80;52.23
0.00;0.00;0.00;57.60;50.40;54.15
0.00;0.00;0.00;57.60;54.00;55.77
0.00;0.00;0.00;57.60;57.60;56.15
0.00;0.00;3.60;0.00;0.00;84.15
0.00;0.00;3.60;0.00;3.60;83.77
0.00;0.00;3.60;0.00;7.20;82.92
0.00;0.00;3.60;0.00;10.80;82.38
0.00;0.00;3.60;0.00;14.40;81.31
0.00;0.00;3.60;0.00;18.00;79.77
0.00;0.00;3.60;0.00;21.60;78.77
0.00;0.00;3.60;0.00;25.20;78.08
0.00;0.00;3.60;0.00;28.80;76.69
0.00;0.00;3.60;0.00;32.40;74.15
0.00;0.00;3.60;0.00;36.00;71.62
0.00;0.00;3.60;0.00;39.60;69.00
0.00;0.00;3.60;0.00;43.20;65.92
0.00;0.00;3.60;0.00;46.80;65.62
0.00;0.00;3.60;0.00;50.40;58.38
0.00;0.00;3.60;0.00;54.00;54.77
0.00;0.00;3.60;0.00;57.60;51.92
0.00;0.00;3.60;3.60;0.00;84.92
0.00;0.00;3.60;3.60;3.60;84.54
0.00;0.00;3.60;3.60;7.20;83.85
0.00;0.00;3.60;3.60;10.80;83.31
0.00;0.00;3.60;3.60;14.40;83.54
0.00;0.00;3.60;3.60;18.00;82.08
0.00;0.00;3.60;3.60;21.60;81.77
0.00;0.00;3.60;3.60;25.20;80.62
0.00;0.00;3.60;3.60;28.80;78.54
0.00;0.00;3.60;3.60;32.40;77.54
0.00;0.00;3.60;3.60;36.00;75.00
0.00;0.00;3.60;3.60;39.60;72.92
0.00;0.00;3.60;3.60;43.20;70.69
0.00;0.00;3.60;3.60;46.80;67.77
0.00;0.00;3.60;3.60;50.40;65.38
0.00;0.00;3.60;3.60;54.00;60.46
0.00;0.00;3.60;3.60;57.60;57.31
0.00;0.00;3.60;7.20;0.00;85.77
0.00;0.00;3.60;7.20;3.60;85.77
0.00;0.00;3.60;7.20;7.20;85.31
0.00;0.00;3.60;7.20;10.80;85.08
0.00;0.00;3.60;7.20;14.40;84.38
0.00;0.00;3.60;7.20;18.00;83.85
0.00;0.00;3.60;7.20;21.60;83.15
0.00;0.00;3.60;7.20;25.20;83.38
0.00;0.00;3.60;7.20;28.80;80.23
0.00;0.00;3.60;7.20;32.40;79.54
0.00;0.00;3.60;7.20;36.00;77.92
0.00;0.00;3.60;7.20;39.60;75.31
0.00;0.00;3.60;7.20;43.20;74.54
0.00;0.00;3.60;7.20;46.80;71.77
0.00;0.00;3.60;7.20;50.40;69.08
0.00;0.00;3.60;7.20;54.00;65.38
0.00;0.00;3.60;7.20;57.60;61.23
0.00;0.00;3.60;10.80;0.00;86.31
0.00;0.00;3.60;10.80;3.60;85.38
0.00;0.00;3.60;10.80;7.20;85.23
0.00;0.00;3.60;10.80;10.80;86.00
0.00;0.00;3.60;10.80;14.40;84.85
0.00;0.00;3.60;10.80;18.00;84.85
0.00;0.00;3.60;10.80;21.60;83.54
0.00;0.00;3.60;10.80;25.20;83.62
0.00;0.00;3.60;10.80;28.80;82.69
0.00;0.00;3.60;10.80;32.40;81.54
0.00;0.00;3.60;10.80;36.00;80.31
0.00;0.00;3.60;10.80;39.60;79.15
0.00;0.00;3.60;10.80;43.20;75.85
0.00;0.00;3.60;10.80;46.80;73.69
0.00;0.00;3.60;10.80;50.40;72.15
0.00;0.00;3.60;10.80;54.00;69.23
0.00;0.00;3.60;10.80;57.60;66.38
0.00;0.00;3.60;14.40;0.00;85.15
0.00;0.00;3.60;14.40;3.60;84.92
0.00;0.00;3.60;14.40;7.20;85.38
0.00;0.00;3.60;14.40;10.80;86.00
0.00;0.00;3.60;14.40;14.40;84.85
0.00;0.00;3.60;14.40;18.00;84.62
0.00;0.00;3.60;14.40;21.60;84.38
0.00;0.00;3.60;14.40;25.20;83.69
0.00;0.00;3.60;14.40;28.80;82.54
0.00;0.00;3.60;14.40;32.40;82.54
0.00;0.00;3.60;14.40;36.00;81.23
0.00;0.00;3.60;14.40;39.60;81.00
0.00;0.00;3.60;14.40;43.20;79.31
0.00;0.00;3.60;14.40;46.80;77.38
0.00;0.00;3.60;14.40;50.40;75.85
0.00;0.00;3.60;14.40;54.00;73.62
0.00;0.00;3.60;14.40;57.60;71.46
0.00;0.00;3.60;18.00;0.00;83.54
0.00;0.00;3.60;18.00;3.60;83.85
0.00;0.00;3.60;18.00;7.20;83.62
0.00;0.00;3.60;18.00;10.80;84.31
0.00;0.00;3.60;18.00;14.40;84.54
0.00;0.00;3.60;18.00;18.00;84.15
0.00;0.00;3.60;18.00;21.60;84.85
0.00;0.00;3.60;18.00;25.20;84.23
0.00;0.00;3.60;18.00;28.80;83.15
0.00;0.00;3.60;18.00;32.40;82.92
0.00;0.00;3.60;18.00;36.00;81.23
0.00;0.00;3.60;18.00;39.60;80.77
0.00;0.00;3.60;18.00;43.20;80.23
0.00;0.00;3.60;18.00;46.80;77.69
0.00;0.00;3.60;18.00;50.40;76.08
0.00;0.00;3.60;18.00;54.00;74.69
0.00;0.00;3.60;18.00;57.60;72.85
0.00;0.00;3.60;21.60;0.00;76.38
0.00;0.00;3.60;21.60;3.60;76.77
0.00;0.00;3.60;21.60;7.20;78.46
0.00;0.00;3.60;21.60;10.80;79.38
0.00;0.00;3.60;21.60;14.40;79.54
0.00;0.00;3.60;21.60;18.00;80.62
0.00;0.00;3.60;21.60;21.60;80.69
0.00;0.00;3.60;21.60;25.20;81.92
0.00;0.00;3.60;21.60;28.80;81.92
0.00;0.00;3.60;21.60;32.40;81.77
0.00;0.00;3.60;21.60;36.00;82.23
0.00;0.00;3.60;21.60;39.60;82.54
0.00;0.00;3.60;21.60;43.20;82.31
0.00;0.00;3.60;21.60;46.80;81.31
0.00;0.00;3.60;21.60;50.40;81.00
0.00;0.00;3.60;21.60;54.00;79.62
0.00;0.00;3.60;21.60;57.60;79.62
0.00;0.00;3.60;25.20;0.00;71.31
0.00;0.00;3.60;25.20;3.60;73.92
0.00;0.00;3.60;25.20;7.20;75.38
0.00;0.00;3.60;25.20;10.80;76.69
0.00;0.00;3.60;25.20;14.40;77.77
0.00;0.00;3.60;25.20;18.00;79.62
0.00;0.00;3.60;25.20;21.60;79.31
0.00;0.00;3.60;25.20;25.20;80.38
0.00;0.00;3.60;25.20;28.80;80.31
0.00;0.00;3.60;25.20;32.40;81.08
0.00;0.00;3.60;25.20;36.00;80.85
0.00;0.00;3.60;25.20;39.60;81.23
0.00;0.00;3.60;25.20;43.20;80.92
0.00;0.00;3.60;25.20;46.80;80.92
0.00;0.00;3.60;25.20;50.40;80.23
0.00;0.00;3.60;25.20;54.00;79.69
0.00;0.00;3.60;25.20;57.60;79.92
0.00;0.00;3.60;28.80;0.00;69.54
0.00;0.00;3.60;28.80;3.60;71.69
0.00;0.00;3.60;28.80;7.20;72.85
0.00;0.00;3.60;28.80;10.80;73.92
0.00;0.00;3.60;28.80;14.40;74.46
0.00;0.00;3.60;28.80;18.00;76.38
0.00;0.00;3.60;28.80;21.60;77.69
0.00;0.00;3.60;28.80;25.20;78.46
0.00;0.00;3.60;28.80;28.80;79.38
0.00;0.00;3.60;28.80;32.40;80.15
0.00;0.00;3.60;28.80;36.00;80.38
0.00;0.00;3.60;28.80;39.60;80.62
0.00;0.00;3.60;28.80;43.20;80.85
0.00;0.00;3.60;28.80;46.80;80.46
0.00;0.00;3.60;28.80;50.40;80.00
0.00;0.00;3.60;28.80;54.00;79.85
0.00;0.00;3.60;28.80;57.60;79.31
0.00;0.00;3.60;32.40;0.00;65.08
0.00;0.00;3.60;32.40;3.60;68.23
0.00;0.00;3.60;32.40;7.20;69.69
0.00;0.00;3.60;32.40;10.80;72.00
0.00;0.00;3.60;32.40;14.40;72.69
0.00;0.00;3.60;32.40;18.00;74.38
0.00;0.00;3.60;32.40;21.60;76.15
0.00;0.00;3.60;32.40;25.20;76.00
0.00;0.00;3.60;32.40;28.80;78.00
0.00;0.00;3.60;32.40;32.40;77.92
0.00;0.00;3.60;32.40;36.00;77.69
0.00;0.00;3.60;32.40;39.60;78.08
0.00;0.00;3.60;32.40;43.20;78.38
0.00;0.00;3.60;32.40;46.80;78.85
0.00;0.00;3.60;32.40;50.40;78.08
0.00;0.00;3.60;32.40;54.00;78.38
0.00;0.00;3.60;32.40;57.60;77.69
0.00;0.00;3.60;36.00;0.00;64.62
0.00;0.00;3.60;36.00;3.60;66.31
0.00;0.00;3.60;36.00;7.20;67.69
0.00;0.00;3.60;36.00;10.80;68.54
0.00;0.00;3.60;36.00;14.40;69.46
0.00;0.00;3.60;36.00;18.00;71.77
0.00;0.00;3.60;36.00;21.60;72.92
0.00;0.00;3.60;36.00;25.20;73.31
0.00;0.00;3.60;36.00;28.80;74.08
0.00;0.00;3.60;36.00;32.40;75.08
0.00;0.00;3.60;36.00;36.00;75.46
0.00;0.00;3.60;36.00;39.60;76.31
0.00;0.00;3.60;36.00;43.20;76.00
0.00;0.00;3.60;36.00;46.80;76.23
0.00;0.00;3.60;36.00;50.40;76.54
0.00;0.00;3.60;36.00;54.00;76.85
0.00;0.00;3.60;36.00;57.60;76.62
0.00;0.00;3.60;39.60;0.00;59.23
0.00;0.00;3.60;39.60;3.60;61.00
0.00;0.00;3.60;39.60;7.20;62.92
0.00;0.00;3.60;39.60;10.80;63.54
0.00;0.00;3.60;39.60;14.40;65.38
0.00;0.00;3.60;39.60;18.00;67.00
0.00;0.00;3.60;39.60;21.60;68.54
0.00;0.00;3.60;39.60;25.20;69.77
0.00;0.00;3.60;39.60;28.80;71.62
0.00;0.00;3.60;39.60;32.40;71.62
0.00;0.00;3.60;39.60;36.00;74.15
0.00;0.00;3.60;39.60;39.60;73.15
0.00;0.00;3.60;39.60;43.20;74.46
0.00;0.00;3.60;39.60;46.80;74.92
0.00;0.00;3.60;39.60;50.40;74.92
0.00;0.00;3.60;39.60;54.00;74.46
0.00;0.00;3.60;39.60;57.60;73.92
0.00;0.00;3.60;43.20;0.00;47.31
0.00;0.00;3.60;43.20;3.60;51.00
0.00;0.00;3.60;43.20;7.20;55.31
0.00;0.00;3.60;43.20;10.80;57.46
0.00;0.00;3.60;43.20;14.40;60.15
0.00;0.00;3.60;43.20;18.00;63.31
0.00;0.00;3.60;43.20;21.60;64.38
0.00;0.00;3.60;43.20;25.20;65.54
0.00;0.00;3.60;43.20;28.80;67.08
0.00;0.00;3.60;43.20;32.40;68.15
0.00;0.00;3.60;43.20;36.00;68.77
0.00;0.00;3.60;43.20;39.60;70.00
0.00;0.00;3.60;43.20;43.20;70.62
0.00;0.00;3.60;43.20;46.80;71.00
0.00;0.00;3.60;43.20;50.40;71.23
0.00;0.00;3.60;43.20;54.00;70.69
0.00;0.00;3.60;43.20;57.60;70.85
0.00;0.00;3.60;46.80;0.00;36.92
0.00;0.00;3.60;46.80;3.60;42.77
0.00;0.00;3.60;46.80;7.20;46.54
0.00;0.00;3.60;46.80;10.80;50.23
0.00;0.00;3.60;46.80;14.40;53.08
0.00;0.00;3.60;46.80;18.00;56.46
0.00;0.00;3.60;46.80;21.60;57.77
0.00;0.00;3.60;46.80;25.20;60.38
0.00;0.00;3.60;46.80;28.80;63.23
0.00;0.00;3.60;46.80;32.40;64.08
0.00;0.00;3.60;46.80;36.00;64.69
0.00;0.00;3.60;46.80;39.60;66.69
0.00;0.00;3.60;46.80;43.20;67.15
0.00;0.00;3.60;46.80;46.80;68.31
0.00;0.00;3.60;46.80;50.40;67.69
0.00;0.00;3.60;46.80;54.00;68.85
0.00;0.00;3.60;46.80;57.60;68.31
0.00;0.00;3.60;50.40;0.00;26.85
0.00;0.00;3.60;50.40;3.60;33.31
0.00;0.00;3.60;50.40;7.20;37.77
0.00;0.00;3.60;50.40;10.80;42.62
0.00;0.00;3.60;50.40;14.40;46.62
0.00;0.00;3.60;50.40;18.00;49.69
0.00;0.00;3.60;50.40;21.60;52.15
0.00;0.00;3.60;50.40;25.20;55.77
0.00;0.00;3.60;50.40;28.80;57.38
0.00;0.00;3.60;50.40;32.40;58.77
0.00;0.00;3.60;50.40;36.00;60.08
0.00;0.00;3.60;50.40;39.60;62.08
0.00;0.00;3.60;50.40;43.20;63.92
0.00;0.00;3.60;50.40;46.80;64.46
0.00;0.00;3.60;50.40;50.40;65.00
0.00;0.00;3.60;50.40;54.00;64.38
0.00;0.00;3.60;50.40;57.60;64.38
0.00;0.00;3.60;54.00;0.00;19.62
0.00;0.00;3.60;54.00;3.60;24.15
0.00;0.00;3.60;54.00;7.20;29.38
0.00;0.00;3.60;54.00;10.80;34.08
0.00;0.00;3.60;54.00;14.40;38.38
0.00;0.00;3.60;54.00;18.00;42.15
0.00;0.00;3.60;54.00;21.60;45.54
0.00;0.00;3.60;54.00;25.20;48.77
0.00;0.00;3.60;54.00;28.80;51.69
0.00;0.00;3.60;54.00;32.40;54.62
0.00;0.00;3.60;54.00;36.00;56.31
0.00;0.00;3.60;54.00;39.60;57.46
0.00;0.00;3.60;54.00;43.20;59.38
0.00;0.00;3.60;54.00;46.80;59.77
0.00;0.00;3.60;54.00;50.40;61.08
0.00;0.00;3.60;54.00;54.00;62.38
0.00;0.00;3.60;54.00;57.60;64.23
0.00;0.00;3.60;57.60;0.00;11.15
0.00;0.00;3.60;57.60;3.60;15.15
0.00;0.00;3.60;57.60;7.20;18.00
0.00;0.00;3.60;57.60;10.80;20.92
0.00;0.00;3.60;57.60;14.40;25.85
0.00;0.00;3.60;57.60;18.00;29.62
0.00;0.00;3.60;57.60;21.60;33.85
0.00;0.00;3.60;57.60;25.20;37.77
0.00;0.00;3.60;57.60;28.80;41.00
0.00;0.00;3.60;57.60;32.40;44.23
0.00;0.00;3.60;57.60;36.00;47.69
0.00;0.00;3.60;57.60;39.60;49.23
0.00;0.00;3.60;57.60;43.20;51.15
0.00;0.00;3.60;57.60;46.80;52.92
0.00;0.00;3.60;57.60;50.40;53.69
0.00;0.00;3.60;57.60;54.00;56.08
0.00;0.00;3.60;57.60;57.60;56.46
0.00;0.00;7.20;0.00;0.00;81.00
0.00;0.00;7.20;0.00;3.60;80.08
0.00;0.00;7.20;0.00;7.20;79.92
0.00;0.00;7.20;0.00;10.80;78.69
0.00;0.00;7.20;0.00;14.40;79.08
0.00;0.00;7.20;0.00;18.00;76.38
